destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length_1,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label_multiclass,attack_family,label_binary,source_file
443.0,246193.0,21.0,25.0,888.0,28802.0,247.0,0.0,42.28571429,70.89791454,2579.0,0.0,1152.08,645.0613614,120596.4426,186.8452799,5470.955556,11263.8129,36848.0,1.0,246193.0,12309.65,15084.90775,37294.0,1.0,201023.0,8375.958333,17467.15686,68382.0,4.0,0.0,0.0,432.0,512.0,85.29893214,101.5463478,0.0,2579.0,631.7021277,730.5678528,533729.3876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,645.4347826,42.28571429,1152.08,432.0,21.0,888.0,25.0,28802.0,8192.0,360.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
52224.0,2.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,500000.0,500000.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,Botnet,1,Friday-WorkingHours-Morning.pcap_ISCX.csv
6156.0,38.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,210526.3158,52631.57895,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,26315.78947,26315.78947,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,100099771.0,8.0,6.0,692.0,11595.0,334.0,0.0,86.5,152.7827589,8688.0,0.0,1932.5,3385.244201,122.7475336,0.13986046,7699982.385,27700000.0,99700000.0,47.0,100000000.0,14300000.0,37700000.0,99700000.0,1009.0,100000000.0,20000000.0,44600000.0,99800000.0,104.0,0.0,0.0,216.0,200.0,0.079920263,0.059940197,0.0,8688.0,819.5333333,2233.758807,4989678.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0714286,86.5,1932.5,216.0,8.0,692.0,6.0,11595.0,0.0,235.0,5.0,20.0,17995.0,0.0,17995.0,17995.0,99700000.0,0.0,99700000.0,99700000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
22.0,1391603.0,41.0,42.0,2728.0,6634.0,456.0,0.0,66.53658537,110.1299454,976.0,0.0,157.952381,319.1214275,6727.493401,59.64344716,16970.76829,106624.2775,955896.0,1.0,1391603.0,34790.075,160368.6032,997179.0,1.0,435601.0,10624.41463,26588.80226,144941.0,1.0,0.0,0.0,1328.0,1360.0,29.46242571,30.18102146,0.0,976.0,111.452381,241.6427915,58391.23867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,112.7951807,66.53658537,157.952381,1328.0,41.0,2728.0,42.0,6634.0,29200.0,243.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53.0,40310.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,2580.004962,49.61548003,40310.0,0.0,40310.0,40310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,24.80774001,24.80774001,44.0,60.0,49.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,32.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
443.0,95508.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94065419,95508.0,0.0,95508.0,95508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.47032709,10.47032709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,304.0,252.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53.0,1149625.0,2.0,2.0,82.0,240.0,41.0,41.0,41.0,0.0,120.0,120.0,120.0,0.0,280.0913341,3.479395455,383208.3333,663731.1071,1149619.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,40.0,40.0,1.739697728,1.739697728,41.0,120.0,72.6,43.27008204,1872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.75,41.0,120.0,40.0,2.0,82.0,2.0,240.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80.0,85306127.0,6.0,6.0,363.0,11595.0,345.0,0.0,60.5,139.4069582,5792.0,0.0,1932.5,2989.558881,140.1775045,0.140669849,7755102.455,25700000.0,85100000.0,1.0,85200000.0,17000000.0,38100000.0,85100000.0,1.0,85300000.0,17100000.0,38100000.0,85200000.0,66.0,0.0,0.0,164.0,200.0,0.070334924,0.070334924,0.0,5792.0,920.3076923,2164.163749,4683604.731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,997.0,60.5,1932.5,164.0,6.0,363.0,6.0,11595.0,0.0,235.0,3.0,20.0,12996.0,0.0,12996.0,12996.0,85100000.0,0.0,85100000.0,85100000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
443.0,390413.0,5.0,5.0,836.0,655.0,560.0,0.0,167.2,236.8643071,481.0,0.0,131.0,203.2990408,3819.032665,25.61390118,43379.22222,63925.02267,128665.0,4.0,259777.0,64944.25,73808.66479,128993.0,336.0,261748.0,65437.0,74365.3983,130658.0,4.0,0.0,0.0,112.0,112.0,12.80695059,12.80695059,0.0,560.0,135.5454545,203.2797893,41322.67273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,149.1,167.2,131.0,112.0,5.0,836.0,5.0,655.0,8192.0,61.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
22.0,11561607.0,21.0,31.0,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,88.5483871,223.315,411.1020207,4.497644661,226698.1765,609972.398,2310315.0,3.0,10300000.0,513242.95,903842.0339,2365211.0,307.0,11600000.0,385383.4333,760509.0965,2310315.0,3.0,0.0,0.0,680.0,1000.0,1.816356498,2.681288163,0.0,976.0,89.67924528,191.0076291,36483.91437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,91.40384615,95.61904762,88.5483871,680.0,21.0,2008.0,31.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,BruteForce,1,Tuesday-WorkingHours.pcap_ISCX.csv
59141.0,68.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,176470.588235294,29411.7647058824,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14705.8823529412,14705.8823529412,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,30037.0,64027.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
52945.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,Botnet,1,Friday-WorkingHours-Morning.pcap_ISCX.csv
80.0,100137690.0,6.0,7.0,321.0,11595.0,303.0,0.0,53.5,122.2648764,5792.0,0.0,1656.428571,2119.480114,118.9961542,0.129821249,8344807.5,28900000.0,100000000.0,1.0,100000000.0,20000000.0,44700000.0,100000000.0,1.0,100000000.0,16700000.0,40800000.0,100000000.0,46.0,0.0,0.0,164.0,232.0,0.0599175,0.06990375,0.0,5792.0,851.5714286,1666.386774,2776844.879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,917.0769231,53.5,1656.428571,164.0,6.0,321.0,7.0,11595.0,0.0,235.0,3.0,20.0,11996.0,0.0,11996.0,11996.0,100000000.0,0.0,100000000.0,100000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,435646.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2900.25,3540.00286,26689.10078,16.06809198,72607.66667,172766.1873,425183.0,82.0,10221.0,5110.5,6532.959551,9730.0,491.0,435462.0,145154.0,242563.3444,425183.0,160.0,0.0,0.0,72.0,92.0,6.886325136,9.181766847,0.0,7215.0,1453.375,2786.259804,7763243.696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,51080.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1542678152,51080.0,0.0,51080.0,51080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,19.5771339076,19.5771339076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,238.0,58.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80.0,8722033.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.751652052,0.458608675,2907344.333,5034376.873,8720542.0,339.0,8722033.0,2907344.333,5034376.873,8720542.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.458608675,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,1491.0,0.0,1491.0,1491.0,8720542.0,0.0,8720542.0,8720542.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,84156468.0,10.0,6.0,358.0,11595.0,358.0,0.0,35.8,113.2095402,4344.0,0.0,1932.5,1754.831473,142.0330521,0.190122047,5610431.2,21500000.0,83100000.0,0.0,84200000.0,9350652.889,27700000.0,83100000.0,0.0,5804.0,1160.8,2311.334831,5293.0,48.0,0.0,0.0,336.0,200.0,0.11882628,0.071295768,0.0,4344.0,703.1176471,1358.498798,1845518.985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,747.0625,35.8,1932.5,336.0,10.0,358.0,6.0,11595.0,251.0,235.0,1.0,32.0,1994.0,0.0,1994.0,1994.0,83100000.0,0.0,83100000.0,83100000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
2010.0,7.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,1142857.143,285714.2857,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,142857.1429,142857.1429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,8257988.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.906276928,0.484379488,2752662.667,4764282.407,8253982.0,981.0,8257988.0,2752662.667,4764282.407,8253982.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.484379488,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4006.0,0.0,4006.0,4006.0,8253982.0,0.0,8253982.0,8253982.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55555.55556,36.0,0.0,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,55555.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
80.0,85162085.0,6.0,5.0,315.0,11595.0,315.0,0.0,52.5,128.5982115,7240.0,0.0,2319.0,3331.638186,139.8509677,0.129165461,8516208.5,26900000.0,85000000.0,1.0,85000000.0,17000000.0,38000000.0,85000000.0,1.0,143404.0,35851.0,63197.07194,130208.0,55.0,0.0,0.0,200.0,168.0,0.070453888,0.058711573,0.0,7240.0,992.5,2327.046646,5415146.091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1082.727273,52.5,2319.0,200.0,6.0,315.0,5.0,11595.0,274.0,235.0,1.0,32.0,2.0,0.0,2.0,2.0,85000000.0,0.0,85000000.0,85000000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,218.0,2.0,2.0,72.0,334.0,36.0,36.0,36.0,0.0,167.0,167.0,167.0,0.0,1862385.321,18348.62385,72.66666667,84.73684755,167.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,64.0,64.0,9174.311927,9174.311927,36.0,167.0,88.4,71.75165503,5148.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.5,36.0,167.0,64.0,2.0,72.0,2.0,334.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
1974.0,0.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,3715.0378579999997,69.742244285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,52194.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2900.25,4128.319301,222765.0688,134.1150324,8699.0,19324.16273,48056.0,61.0,3527.0,1763.5,2385.071173,3450.0,77.0,52133.0,17377.66667,26611.63246,48056.0,519.0,0.0,0.0,72.0,92.0,57.47787102,76.63716136,0.0,8760.0,1453.375,3113.952607,9696700.839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80.0,5717892.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699558509,1905964.0,3300340.566,5716869.0,107.0,5717892.0,2858946.0,4041713.467,5716869.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.524668881,0.174889627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack XSS,WebAttack,1,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
443.0,5353669.0,8.0,4.0,404.0,3378.0,223.0,0.0,50.5,81.3352849102,1867.0,0.0,844.5,960.4111966583,706.4314211431,2.241453478,486697.181818182,1467248.24101137,4907374.0,4.0,5353669.0,764809.857142857,1827802.5018511,4907374.0,4.0,329563.0,109854.333333333,116321.357980095,231869.0,216.0,0.0,0.0,172.0,92.0,1.4943023187,0.7471511593,0.0,1867.0,290.9230769231,618.2184702216,382194.076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,315.1666666667,50.5,844.5,172.0,8.0,404.0,4.0,3378.0,8192.0,60.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53.0,234.0,2.0,2.0,72.0,286.0,36.0,36.0,36.0,0.0,143.0,143.0,143.0,0.0,1529914.53,17094.01709,78.0,50.22947342,136.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,40.0,40.0,8547.008547,8547.008547,36.0,143.0,78.8,58.60631365,3434.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.5,36.0,143.0,40.0,2.0,72.0,2.0,286.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
52331.0,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,Botnet,1,Friday-WorkingHours-Morning.pcap_ISCX.csv
593.0,42.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,23809.52381,23809.52381,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
5801.0,36.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,166666.6667,55555.55556,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,27777.77778,27777.77778,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,85241366.0,7.0,7.0,313.0,11595.0,313.0,0.0,44.71428571,118.3028801,4344.0,0.0,1656.428571,1946.27472,139.6974328,0.164239508,6557028.154,23600000.0,85100000.0,1.0,85100000.0,14200000.0,34700000.0,85100000.0,1.0,151692.0,25282.0,55143.79723,137268.0,2.0,0.0,0.0,232.0,232.0,0.082119754,0.082119754,0.0,4344.0,793.8666667,1525.469617,2327057.552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,850.5714286,44.71428571,1656.428571,232.0,7.0,313.0,7.0,11595.0,274.0,235.0,1.0,32.0,985.0,0.0,985.0,985.0,85100000.0,0.0,85100000.0,85100000.0,DoS Hulk,DoS,1,Wednesday-workingHours.pcap_ISCX.csv
53.0,23702.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,7256.77158,168.7621298,7900.666667,13600.35163,23605.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,64.0,64.0,84.38106489,84.38106489,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,64.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
10010.0,107.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,149532.7103,37383.17757,35.66666667,21.36195996,48.0,11.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,48.0,40.0,18691.58879,18691.58879,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,48.0,2.0,4.0,2.0,12.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443.0,5608581.0,8.0,5.0,398.0,3060.0,217.0,0.0,49.75,79.5249287061,1543.0,0.0,612.0,812.7678020197,616.5552391951,2.3178768391,467381.75,1522365.16544446,5300100.0,4.0,5608581.0,801225.857142857,1984500.96802861,5300100.0,4.0,177382.0,44345.5,50035.4187184772,90422.0,192.0,0.0,0.0,172.0,112.0,1.4263857471,0.891491092,0.0,1543.0,247.0,535.2950300823,286540.769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,266.0,49.75,612.0,172.0,8.0,398.0,5.0,3060.0,8192.0,110.0,7.0,20.0,308477.0,0.0,308477.0,308477.0,5300100.0,0.0,5300100.0,5300100.0,BENIGN,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
4000.0,49.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20408.16327,20408.16327,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80.0,90180706.0,15.0,13.0,1296.0,5887.0,432.0,0.0,86.4,178.864993,1963.0,0.0,452.8461538,860.5401256,79.65118392,0.3104877,3340026.148,4586579.378,10200000.0,29.0,82600000.0,5898793.5,4855713.136,10200000.0,10826.0,90200000.0,7513110.25,3985530.285,10200000.0,922.0,0.0,0.0,488.0,424.0,0.166332696,0.144155004,0.0,1963.0,247.6896552,607.4823397,369034.7931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,256.5357143,86.4,452.8461538,488.0,15.0,1296.0,13.0,5887.0,29200.0,1006.0,3.0,32.0,553721.625,1486170.136,4231679.0,22989.0,9769167.0,1186543.951,10200000.0,6837810.0,BENIGN,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
